brand,year,season,num,r,g,b,a
chanel,2020,fall,24,213,214,211,254
chanel,2020,fall,24,165,164,162,253
chanel,2020,fall,24,26,26,26,253
chanel,2020,fall,56,89,85,82,250
chanel,2020,fall,56,17,25,24,253
chanel,2020,fall,56,244,206,172,253
chanel,2020,fall,56,222,176,145,253
chanel,2020,fall,46,210,171,153,252
chanel,2020,fall,46,165,161,156,249
chanel,2020,fall,46,90,87,85,251
chanel,2020,fall,46,24,26,27,253
chanel,2019,spring,23,224,215,228,252
chanel,2019,spring,23,209,161,157,250
chanel,2019,spring,23,173,154,161,238
chanel,2019,spring,23,164,110,102,252
chanel,2019,spring,33,218,209,228,253
chanel,2019,spring,33,106,81,90,251
chanel,2019,spring,33,37,29,33,247
chanel,2019,spring,33,156,104,90,253
chanel,2018,spring,59,109,139,169,253
chanel,2018,spring,59,19,51,82,253
chanel,2018,spring,59,17,29,43,253
chanel,2018,spring,59,84,116,148,253
chanel,2018,spring,49,175,201,214,254
chanel,2018,spring,49,150,182,202,254
chanel,2018,spring,49,147,164,171,252
chanel,2018,spring,49,110,146,165,253
chanel,2019,fall,1,93,95,95,252
chanel,2019,fall,1,222,222,220,254
chanel,2019,fall,1,163,162,161,253
chanel,2019,fall,1,31,34,37,253
chanel,2020,spring,45,220,173,149,253
chanel,2020,spring,45,163,161,161,250
chanel,2020,spring,45,224,222,221,252
chanel,2020,spring,45,40,34,32,253
chanel,2020,spring,55,44,51,71,254
chanel,2020,spring,55,152,108,86,252
chanel,2020,spring,55,90,86,92,252
chanel,2020,spring,55,26,30,41,253
chanel,2021,spring,8,206,171,151,253
chanel,2021,spring,8,156,154,153,252
chanel,2021,spring,8,90,90,92,253
chanel,2021,spring,8,31,30,32,253
